ITEM CODE,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
12065,0.0,0.0,3.0
120650,1.0,1.0,2.0
12066,0.0,0.0,12.0
12068,90.5,119.76,1.0
12069,0.0,0.0,58.5
12074,0.0,0.0,4.0
120758,2.23,2.0,0.0
12077,0.0,0.0,1.0
120782,0.0,0.0,3.0
120804,0.0,0.0,1.0
120820,0.0,2.0,3.0
12084,0.0,0.0,28.0
12085,0.0,0.0,24.83
12086,0.0,0.0,2.0
12088,0.0,0.0,1.0
12090,0.0,0.0,1.0
120910,0.0,0.0,0.0
12092,0.5800000000000001,0.0,0.0
12093,0.0,0.0,1.0
12094,0.0,0.0,2.0
12095,0.0,0.0,0.0
120960,0.96,1.0,0.0
12097,0.0,0.0,43.0
12098,0.0,0.0,5.0
120995,0.73,1.0,2.0
12101,0.0,0.0,8.0
12102,0.0,0.0,30.0
12103,0.0,0.0,66.0
12104,0.0,0.0,40.0
12105,0.0,0.0,2.0
12107,0.0,0.0,1.0
12109,0.0,0.0,1.0
12111,0.0,0.0,1.0
121134,2.4000000000000004,4.0,19.0
12114,0.0,0.0,1.0
12115,0.0,0.0,3.0
12118,0.0,0.0,239.0
12119,0.0,0.0,1.0
12120,0.0,0.0,8.0
12121,0.0,0.0,3.0
12126,0.0,0.0,44.0
121266,0.0,0.0,1.0
12127,0.0,0.0,2.0
12130,0.0,0.0,1.0
12131,0.0,0.0,2.0
12133,0.0,0.0,1.0
12134,12.3,28.0,0.0
121347,1.96,2.0,4.0
12135,31.569999999999997,43.92,0.0
12136,36.61,36.0,0.0
12138,59.18000000000001,73.0,51.0
12139,3.21,2.0,8.0
121398,0.0,0.0,1.0
12140,49.10999999999999,34.0,2.0
12141,69.17000000000002,67.83,0.0
12142,41.69,54.0,173.0
121428,0.0,0.0,5.0
12143,46.19,29.0,6.0
121436,0.8,0.0,1.0
12144,11.240000000000002,5.84,19.0
12145,0.0,0.0,4.0
12147,0.0,0.0,9.0
12149,0.0,0.0,5.0
12150,6.49,5.0,3.0
12151,0.0,0.0,1.0
1217,0.0,0.0,5.0
12183,0.0,0.0,26.0
12184,0.0,0.0,205.0
121860,0.0,0.0,2.0
12188,0.0,0.0,2.0
12193,0.0,0.0,567.0
12194,0.0,0.0,5.0
12196,0.0,0.0,2.0
12201,0.0,0.0,1.0
12202,0.0,0.0,2.0
12203,272.53000000000003,298.0,2.0
12204,5.609999999999999,9.0,0.0
12205,6.09,12.0,0.0
12209,0.0,0.0,1.0
12210,7.75,11.0,76.0
12211,6.51,6.0,9.0
12212,14.69,7.0,2.0
12215,0.0,0.0,4.0
12218,0.0,0.0,1.0
12220,79.55000000000001,84.0,73.0
12221,0.0,0.0,1.0
12222,5.079999999999999,3.0,0.0
12223,35.28,30.0,1.0
12224,1.85,1.0,0.0
122246,0.5599999999999999,0.0,2.0
12225,11.709999999999999,14.0,0.0
122254,3.1099999999999994,5.0,0.0
12227,0.0,0.0,60.75
122289,0.0,0.0,6.0
12230,0.0,0.0,3.0
122300,0.0,0.0,17.0
122319,0.0,0.0,3.0
12232,0.0,0.0,5.0
12234,0.0,0.0,1.0
12236,1.5,6.0,21.0
12238,0.0,0.0,2.0
122394,0.64,0.0,6.0
12241,0.0,0.0,2.0
12242,0.0,0.0,1.0
12243,0.0,0.0,1.0
12247,10.0,12.0,30.0
122475,0.0,0.0,11.0
12248,0.0,0.0,4.0
12251,0.0,0.0,1.0
12253,0.0,0.0,1.0
12254,0.0,0.0,4.0
12255,0.0,0.0,21.0
122572,0.8500000000000001,0.0,0.0
12259,0.0,0.0,1.0
122599,6.140000000000001,7.42,68.0
12260,0.0,0.0,2.0
12262,125.99000000000001,137.66,0.0
12263,0.0,0.0,15.0
12268,0.0,0.0,1.0
122688,1.25,3.0,87.0
12271,0.0,0.0,2.0
12273,0.0,0.0,7.0
122734,0.68,2.0,116.0
12274,0.0,0.0,0.0
122769,0.0,0.0,1.0
12277,0.0,0.0,1.0
12285,4.41,1.83,0.0
12286,5.08,3.0,0.0
122866,0.0,0.0,18.0
12287,0.0,0.0,10.0
12288,0.0,0.0,3.0
122955,0.6499999999999999,0.0,1.0
12300,0.0,0.0,2.0
12301,0.0,0.0,2.0
12302,0.0,0.0,13.0
12304,0.0,0.0,5.5
12306,0.0,0.0,5.0
12312,0.0,0.0,1.0
12314,0.0,0.0,1.0
12318,0.0,0.0,1.0
123196,0.08,0.0,0.0
123250,0.0,0.0,3.0
12327,5.749999999999999,2.0,1.0
12337,0.0,0.0,1.0
12339,0.0,0.0,2.0
12341,0.0,0.0,2.0
12343,0.0,-1.0,0.0
12346,0.0,0.0,5.0
12350,0.0,0.0,5.0
12351,6.08,6.0,0.0
12352,0.0,0.0,6.0
12353,0.0,0.0,58.0
12354,0.0,0.0,34.0
12355,0.0,0.0,1.0
123552,0.0,0.0,4.0
12356,0.0,0.0,2.0
12357,0.0,0.0,4.0
12359,0.0,0.0,75.0
12360,1.0,0.0,0.0
12362,0.0,0.0,15.0
12367,0.0,0.0,1.0
12368,0.0,0.0,2.0
12370,0.0,0.0,129.0
12371,0.0,0.0,4.0
12375,0.0,0.0,31.0
123765,61.64,69.0,29.0
12377,0.0,0.0,1.0
12378,57.55000000000001,60.83,0.0
12380,0.0,0.0,5.0
12381,0.0,0.0,1.0
12384,0.0,0.0,15.0
12385,63.36,75.0,270.0
12388,0.0,0.0,2.0
123889,0.0,0.0,6.0
12392,12.04,12.0,0.0
12393,0.0,0.0,2.0
12394,95.16,95.0,2.0
12395,0.0,0.0,2.0
12399,0.0,0.0,8.0
12401,0.0,0.0,5.0
124028,6.83,4.0,158.0
12403,0.0,0.0,7.0
12404,0.0,0.0,16.0
12406,0.0,0.0,48.0
124109,14.709999999999999,12.0,116.0
12412,16.79,10.0,3.0
12413,39.04,39.92,3.0
12414,20.03,12.92,0.0
124141,1.4000000000000001,8.17,129.0
12415,0.0,0.0,1.0
12419,10.1,14.0,0.0
12420,7.6499999999999995,9.0,0.0
12421,33.56,45.0,0.0
12422,0.0,0.0,48.0
12423,0.0,0.0,1.0
12424,208.17,234.5,5.0
12425,0.0,0.0,1.0
12426,1.3800000000000003,6.0,19.0
12429,0.0,0.0,11.0
12435,0.0,0.0,17.0
124362,0.0,0.0,5.0
12449,0.0,0.0,1.0
124524,0.0,0.0,3.0
12461,0.0,0.0,1.0
124621,0.16,3.0,68.92
124672,10.840000000000002,13.0,4.0
12469,0.0,0.0,2.0
12471,0.0,0.0,1.0
124729,0.0,0.0,3.0
124745,0.0,0.0,2.0
12475,7.92,8.0,0.0
12479,0.0,0.0,8.0
124796,2.13,3.5,35.0
12480,0.0,0.0,39.0
12482,0.0,0.0,12.0
12483,0.0,0.0,33.0
12484,0.0,0.0,7.0
12485,0.0,0.0,3.0
12487,0.34,2.0,0.0
12488,0.0,0.0,-1.0
124915,0.0,0.0,1.0
12496,0.0,0.0,1.0
124974,0.0,0.0,167.0
124990,0.0,0.0,40.0
12502,0.0,0.0,15.0
12507,0.0,0.0,26.0
12508,0.0,0.0,28.0
12512,0.0,0.0,1.0
125148,0.0,0.0,2.0
12515,0.0,0.0,1.0
12517,0.0,0.0,6.0
12520,0.0,0.0,3.0
12522,0.0,0.0,6.0
12523,0.0,0.0,130.0
125245,0.0,0.0,2.0
12525,0.0,0.0,57.0
12526,33.62,40.0,0.0
125261,12.440000000000001,11.0,6.67
12527,77.04000000000002,99.68,0.0
12528,10.049999999999999,13.0,0.0
12529,3.68,6.0,0.0
12530,29.28,12.0,5.0
12532,0.0,0.0,34.0
12533,0.0,0.0,80.0
12534,0.0,0.0,2.0
12535,0.0,0.0,19.0
12536,0.0,0.0,2.0
125369,0.0,0.0,37.0
12537,7.0,3.0,116.0
12538,0.0,0.0,1.0
12540,0.0,0.0,2.0
12548,217.44,272.92,6.0
12556,182.47,211.42000000000002,1.0
12563,0.0,0.0,3.0
12566,0.0,0.0,45.0
12569,1.52,3.0,0.0
12570,13.86,15.0,1.0
12571,3.37,5.0,0.0
12572,30.6,25.840000000000003,0.0
125725,4.13,4.0,1.0
12574,0.0,0.0,3.0
12576,0.0,0.0,28.0
12577,0.0,0.0,55.0
12578,0.0,0.0,1.0
12579,0.0,0.0,24.0
12580,0.64,1.0,0.0
12581,0.33,2.0,17.0
12584,0.0,0.0,1.0
12585,0.0,0.0,10.0
12586,0.0,0.0,8.0
125890,0.0,0.0,5.0
12604,0.0,0.0,2.0
12605,0.0,0.0,1.0
126055,0.0,0.0,3.0
12610,0.0,0.0,50.96
12611,0.0,0.0,22.0
12612,0.0,0.0,15.0
12613,0.0,0.0,122.0
12616,0.0,0.0,1.0
12621,0.0,0.0,4.0
12623,0.0,0.0,1.0
12626,0.0,0.0,2.0
12628,0.0,0.0,1.0
12629,156.31,167.0,0.0
12631,0.0,0.0,1.0
12632,0.0,0.0,19.0
12634,1.0,1.0,0.0
126349,4.45,4.83,26.0
126357,0.0,0.0,18.0
12637,0.0,0.0,1.0
12638,0.0,0.0,1.0
12639,0.0,0.0,8.0
12640,0.0,0.0,58.0
12641,0.0,0.0,9.0
12642,0.0,0.0,120.93
12643,0.0,0.0,7.0
126438,0.0,0.0,6.83
12644,0.0,0.0,8.0
12646,0.0,0.0,68.0
12647,2.04,2.0,0.0
12649,0.0,0.0,13.0
12650,0.0,0.0,29.0
12651,0.0,0.0,71.0
12652,0.0,0.0,1.0
12653,0.0,0.0,3.0
12656,0.0,0.0,5.0
12657,0.0,0.0,9.0
126578,18.569999999999997,15.0,0.0
12661,2.96,-0.04,0.0
12662,0.0,0.0,1.0
12664,0.0,0.0,4.0
12666,0.0,0.0,1.0
12669,0.0,0.0,1.0
126691,30.789999999999996,26.0,0.0
12671,3.9400000000000004,1.0,0.0
12672,0.0,0.0,1.0
12673,0.0,0.0,1.0
12674,0.0,0.0,20.0
12675,0.0,0.0,14.0
12676,0.0,0.0,0.0
126764,19.5,22.0,1.0
12680,0.0,0.0,1.0
12681,0.0,0.0,1.0
12684,0.0,0.0,10.0
12685,0.0,0.0,3.0
12686,0.0,0.0,162.0
12687,0.0,0.0,2.0
12689,0.0,0.0,3.0
12690,0.0,0.0,1.0
12691,0.0,0.0,4.0
12692,0.0,0.0,1.0
12693,0.0,0.0,1.0
126950,0.0,0.0,1.0
12696,5.549999999999999,4.0,0.0
126977,0.0,0.0,8.0
12698,0.0,0.0,1.0
126985,134.09,154.66,84.0
12699,0.0,0.0,2.0
12700,0.0,0.0,2.0
12701,0.0,0.0,1.0
127035,3.9,4.0,5.0
12705,0.0,0.0,1.0
12706,0.0,0.0,3.0
12709,0.0,0.0,28.0
12710,0.0,0.0,23.0
12711,0.0,0.0,45.83
12712,0.0,0.0,2.0
12713,0.0,0.0,8.0
12714,0.0,0.0,5.0
12715,0.0,0.0,1.0
127159,0.0,0.0,3.0
12716,0.0,0.0,1.0
12717,0.0,0.0,1.0
12719,0.0,0.0,1.0
12720,0.0,0.0,1.0
12721,0.0,0.0,12.0
12722,1.72,2.0,3.0
12723,0.5,0.0,33.0
12724,0.0,0.0,43.96
12725,0.0,0.0,3.0
127256,5.0,4.0,3.0
12726,0.0,0.0,2.0
12727,0.0,0.0,14.0
12728,0.0,0.0,4.0
12729,0.0,0.0,1.0
12730,0.0,0.0,1.0
12731,0.0,0.0,6.0
12732,0.0,0.0,7.0
12733,0.0,0.0,2.0
12734,0.0,0.0,27.0
12735,0.0,0.0,3.0
12736,0.0,0.0,44.0
12737,0.0,0.0,1.0
12738,0.0,0.0,1.0
127388,0.0,0.0,3.0
12739,0.0,0.0,10.0
12740,49.75999999999999,41.83,0.0
12741,0.0,0.0,1.0
12742,0.0,0.0,75.0
127469,2.63,1.0,2.0
127493,0.0,0.0,7.0
127523,0.0,0.0,1.0
127566,6.61,5.0,1.0
12762,0.0,0.0,95.0
127680,0.0,0.0,16.0
12769,1493.58,1679.8199999999997,9.0
12770,0.0,0.0,26.0
127760,3.14,1.0,0.0
12777,1.24,0.0,0.0
12783,0.0,0.0,1.0
127833,0.0,0.0,11.0
12785,409.68000000000006,469.19000000000005,64.0
1279,0.0,0.0,-56.0
12791,0.0,0.0,17.0
12792,0.0,0.0,2.0
127922,24.83,24.92,1.0
12794,0.0,0.0,6.0
12795,0.0,0.0,25.0
12796,0.0,0.0,1.0
12797,0.0,0.0,1.0
12798,0.0,0.0,1.0
12799,0.0,0.0,1.0
127990,0.0,0.0,6.0
12800,0.0,0.0,1.0
12801,12.04,14.0,20.0
128031,0.51,3.0,40.0
12804,0.0,0.0,9.0
12805,0.0,0.0,1.0
12806,0.0,0.0,2.0
12807,0.0,0.0,2.0
128074,0.0,0.0,3.0
128090,0.0,0.0,3.0
12811,0.0,0.0,13.0
12813,0.0,0.0,1.0
12814,0.0,0.0,2.0
12815,31.36,33.0,0.0
12818,0.0,0.0,1.0
12819,0.0,0.0,1.0
12824,0.0,0.0,-1.0
128252,0.0,0.0,1.0
12827,10.34,12.0,1.0
12829,0.0,0.0,3.96
12830,0.0,1.0,10.0
12837,0.0,0.0,2.0
12843,0.0,0.0,1.0
12845,0.0,0.0,4.0
12846,0.0,0.0,5.0
12847,0.0,0.0,3.0
12849,0.0,0.0,43.0
12851,0.0,0.0,20.96
12852,2.99,3.0,54.0
12854,0.0,0.0,4.0
12857,0.0,0.0,2.0
128570,0.0,0.0,1.0
12859,0.0,0.0,1.0
12860,0.0,0.0,1.0
12861,5.0,5.0,35.75
12862,0.0,0.0,2.0
12864,0.0,0.0,14.0
12865,0.0,0.0,18.0
12866,5.87,2.0,0.0
12867,0.0,0.0,4.0
12868,0.0,0.0,22.0
12870,0.0,0.0,378.0
12871,0.0,0.0,126.0
12872,0.0,0.0,72.0
12873,0.0,0.0,40.0
12874,0.0,0.0,40.0
12875,0.0,0.0,114.0
12876,0.0,0.0,76.0
12878,0.0,0.0,50.0
12879,0.0,0.0,5.0
12880,0.0,0.0,11.0
12883,0.0,0.0,2.0
12884,0.0,0.0,3.0
12885,8.25,14.0,41.0
12887,0.0,0.0,2.0
12888,0.0,0.0,5.0
12889,0.0,0.0,2.0
12890,0.0,0.0,12.0
12893,0.0,0.0,15.83
128937,89.1,93.84,11.0
12894,0.0,0.0,12.0
12895,0.0,0.0,1.0
128961,0.0,0.0,1.0
12897,0.0,0.0,2.0
12898,0.0,0.0,3.0
12899,0.0,0.0,16.0
12900,0.0,0.0,5.0
12901,0.0,0.0,41.0
12902,0.0,0.0,10.0
12903,0.0,0.0,1.0
12904,52.67,39.0,0.0
12906,0.0,0.0,2.0
12908,0.0,0.0,15.0
12910,0.0,0.0,29.0
12911,0.0,0.0,4.0
12912,0.0,0.0,5.0
12914,0.0,0.0,30.0
12915,0.0,0.0,5.0
12916,0.0,0.0,4.0
12917,0.0,0.0,1.0
12918,0.0,0.0,1.0
129186,11.61,10.0,1.0
12919,0.0,0.0,13.0
12920,81.77,72.0,0.0
12921,0.0,0.0,2.0
12922,0.0,0.0,1.0
12923,0.0,0.0,2.0
12926,3.8200000000000003,4.0,59.0
12927,0.0,0.0,3.0
12928,0.0,0.0,4.0
12929,0.0,0.0,1.0
12930,0.0,0.0,6.0
12931,0.0,0.0,1.0
12932,0.0,0.0,2.0
12933,0.0,0.0,21.0
12934,0.0,0.0,2.0
12935,0.0,0.0,20.0
12936,0.0,0.0,71.0
12937,0.0,0.0,6.0
12938,0.0,0.0,151.0
12940,0.0,0.0,4.0
12941,0.0,0.0,14.0
12943,0.0,0.0,1.0
129437,0.0,0.0,3.0
12944,158.76,177.0,952.75
129445,0.0,0.0,19.0
12945,0.0,0.0,1.0
12946,0.0,0.0,4.0
12947,60.14,37.0,0.0
12948,0.0,0.0,1.0
12949,0.0,0.0,5.0
12950,0.0,0.0,64.0
12951,0.0,0.0,2.0
12952,0.0,0.0,47.0
12953,0.0,0.0,1.0
129534,0.0,0.0,1.0
12954,0.0,0.0,2.0
12955,0.0,0.0,5.0
12956,0.0,0.0,4.0
129569,0.0,0.0,33.0
12957,0.0,0.0,1.0
129577,0.0,0.0,3.0
12958,0.0,0.0,3.0
129585,0.57,0.0,0.0
12959,0.0,0.0,10.0
12960,0.0,0.0,10.0
12961,0.0,0.0,1.0
12962,0.0,0.0,5.0
12963,55.339999999999996,55.0,14.0
12964,0.0,0.0,6.0
12965,0.0,0.0,15.0
12966,0.0,0.0,14.0
12967,0.0,0.0,1.0
12968,0.0,0.0,16.0
12969,0.0,0.0,1.0
12971,72.91,74.84,65.0
129712,0.0,0.0,4.0
12973,0.0,0.0,2.0
12974,0.0,0.0,9.0
12975,0.0,0.0,1.0
12976,0.0,0.0,94.0
12977,0.0,0.0,6.0
12978,0.0,0.0,1.0
12979,0.0,0.0,1.0
12980,14.469999999999999,9.0,0.0
12981,0.0,0.0,2.0
12982,0.0,0.0,2.0
129828,0.42000000000000004,0.0,0.0
12983,0.0,0.0,2.0
12984,0.0,0.0,1.0
12985,0.0,0.0,1.0
12986,0.0,0.0,1.0
12987,0.0,0.0,1.0
12988,0.0,0.0,1.0
12989,0.98,1.0,5.0
12990,0.0,0.0,1.0
12991,21.490000000000002,22.0,0.0
12992,3.39,11.0,3.0
12995,0.0,0.0,149.75
12996,0.0,0.0,1.0
12997,0.0,0.0,3.0
12998,328.13,366.59000000000003,208.57999999999998
12999,0.0,0.0,1.0
13000,0.0,0.0,13.0
13001,0.0,0.0,5.0
13002,0.0,0.0,19.0
13004,0.0,0.0,1.0
13006,0.0,0.0,12.0
13007,0.17,0.17,0.0
13008,0.0,0.0,1.0
13009,0.0,0.0,6.0
13010,0.0,0.0,3.0
13011,0.0,0.0,1.0
13012,0.0,0.0,3.0
13013,0.0,0.0,1.0
13014,6.5,8.0,24.0
13015,0.0,0.0,2.0
13016,0.0,0.0,3.0
13017,1.5399999999999998,4.0,5.0
13018,0.0,0.0,3.0
13019,0.0,0.0,35.0
13020,6.5200000000000005,12.0,42.0
13021,0.0,0.0,4.0
130214,0.08,0.0,0.0
13022,0.0,0.0,25.0
13023,0.0,0.0,19.0
13024,0.0,0.0,1.0
13025,0.0,0.0,20.0
13027,0.0,0.0,46.0
13030,0.0,0.0,1.0
13034,0.0,0.0,1.0
13036,0.0,0.0,47.0
130400,1.2200000000000002,0.0,0.0
13044,0.0,0.0,1.0
13045,0.0,0.0,1.0
130478,1.5599999999999998,0.0,67.83
13054,0.0,0.0,8.0
13057,0.0,0.0,1.0
13061,0.0,0.0,6.0
130656,0.0,0.0,12.0
13067,0.0,0.0,33.0
13068,0.0,0.0,1.0
13071,0.0,0.0,25.0
13072,0.0,0.0,10.0
13073,0.0,0.0,2.0
13074,0.0,0.0,2.0
13076,0.0,0.0,13.0
13077,0.0,0.0,2.0
13078,0.0,0.0,13.0
13079,0.0,0.0,5.0
13080,44.0,46.5,3511.5
13081,0.0,0.0,20.0
13082,6.25,8.0,114.0
13083,0.0,0.0,19.0
13084,0.0,0.0,2.0
13085,0.0,0.0,1.0
13086,0.0,0.0,2.0
13091,0.0,0.0,9.0
13098,0.0,0.0,1.0
13099,843.27,952.0,1888.5
13106,0.0,0.0,1.0
131130,0.0,0.0,6.0
13117,0.0,0.0,1.0
131172,106.94,122.0,448.0
131180,0.0,0.0,1.0
131229,2.04,0.0,2.0
131296,0.0,0.0,14.0
13138,0.0,0.0,7.0
131393,0.0,0.0,17.0
13140,0.0,0.0,1.0
131415,0.85,0.0,26.0
13145,30.909999999999997,34.0,2.0
131458,0.0,0.0,24.0
13146,0.0,0.0,1.0
131466,0.0,0.0,8.0
13153,43.27,35.92,108.0
131547,0.0,0.0,18.0
13155,0.0,0.0,1.0
13163,0.0,0.0,1.0
13178,0.0,0.0,3.0
13188,92.11,110.0,177.0
13189,0.0,0.0,6.0
13198,0.0,0.0,3.0
132020,0.32,0.0,1.0
13212,0.0,0.0,3.0
13218,2.71,2.33,0.0
13226,0.32,0.0,0.0
13235,0.0,0.0,3.0
132713,1.32,1.0,21.0
132721,2.55,2.0,2.0
132764,0.0,0.0,4.0
133086,0.49,0.0,0.0
133450,0.0,0.0,4.0
133477,0.0,0.0,4.0
133612,0.33,1.0,0.0
13370,0.0,0.0,3.0
13374,34.55,24.0,0.0
133752,0.0,0.0,1.0
133795,0.0,0.0,8.0
13384,0.0,0.0,3.0
13390,139.1,125.92,8.0
134015,38.15,37.0,1.0
134040,0.0,0.0,4.0
134066,3.14,3.0,39.0
134112,2.4699999999999998,4.0,6.0
13420,65.11,68.42,15.0
134295,0.0,0.0,5.0
134499,0.0,0.0,9.0
13455,238.26000000000002,267.92,39.0
13463,2.21,0.0,3.0
134791,0.0,0.0,6.0
13501,233.45,280.67,42.0
13544,2.44,0.0,0.0
135461,1.0699999999999998,0.0,9.0
135470,12.32,10.0,107.0
135496,0.0,0.0,8.0
13552,11.32,14.0,3.0
135534,0.33,0.0,0.0
13560,10.07,8.92,2.0
135860,0.0,0.0,45.0
13587,30.86,24.0,0.0
136387,4.4,3.0,3.0
136409,23.159999999999997,25.75,7.0
13650,44.699999999999996,50.08,10.0
136662,0.0,0.0,1.0
136727,0.0,0.0,4.0
136883,0.0,1.0,0.0
136891,6.0600000000000005,3.0,27.0
136913,0.0,0.0,81.0
13692,36.78,45.0,0.0
136956,0.0,0.0,4.0
136964,8.74,5.0,3.0
13714,2.26,1.0,0.0
137197,0.0,0.0,9.0
13722,11.89,21.25,2.0
137448,29.79,41.0,1.0
137456,0.4,0.0,3.0
13749,35.589999999999996,35.92,74.58
137510,4.52,4.0,14.0
137537,1.0699999999999998,1.0,6.0
137545,0.0,0.0,3.0
137553,0.0,0.0,21.0
13757,28.919999999999998,23.0,10.0
13773,34.790000000000006,24.0,0.0
137731,0.16,0.0,2.0
13781,0.32,0.0,0.0
137839,4.91,6.0,0.0
137847,0.08,0.0,3.0
13790,0.68,0.0,3.0
13803,2.35,2.5,3.0
138061,0.0,0.0,1.0
13811,8.309999999999999,12.0,4.0
138282,0.0,0.0,6.0
138371,45.190000000000005,62.92,1.0
13846,4.29,4.0,33.0
138479,0.0,0.0,6.0
138541,2.54,-0.33,1.0
138576,0.0,0.0,15.92
138584,0.0,0.0,7.0
13862,2.87,2.0,2.0
13870,0.58,0.0,0.0
138703,0.0,0.0,5.67
138711,0.17,0.0,5.0
138967,9.27,12.0,13.0
139025,7.670000000000002,5.0,2.0
13919,36.709999999999994,24.0,8.0
139327,0.0,0.0,4.0
139467,0.0,0.0,4.0
13960,186.1,211.42999999999998,178.0
139629,1.09,2.0,5.0
139785,0.0,0.0,2.0
139890,19.38,14.0,157.92000000000002
140,0.64,0.0,0.0
14001,228.94000000000003,262.92,63.0
140031,0.0,0.0,1.0
140163,3.9499999999999997,2.0,60.0
140201,0.0,0.0,2.0
14028,80.13000000000001,49.0,0.0
14036,57.690000000000005,80.92,56.0
140384,5.58,14.0,106.0
140406,0.0,0.0,5.0
140430,0.0,0.0,5.0
14044,104.26999999999998,139.92000000000002,82.0
140465,1.31,1.0,49.0
140511,0.0,0.0,5.0
14052,12.540000000000001,15.0,6.0
140570,181.51999999999998,197.0,12.0
1406,34.910000000000004,49.0,354.0
140600,1.79,0.0,6.0
140678,0.0,0.0,3.0
14079,1.05,0.0,0.0
140813,17.84,25.75,29.92
14087,31.25,31.83,0.0
14109,1.19,0.0,0.0
141127,0.0,0.0,17.0
141135,3.6500000000000004,5.0,37.0
141143,0.8099999999999999,0.0,0.0
14117,184.57999999999998,194.99,12.0
14133,51.03999999999999,40.0,0.0
141372,0.0,0.0,2.0
141399,0.0,0.0,21.0
141402,0.0,0.0,2.0
14141,39.53,37.0,1.0
141410,0.0,0.0,3.0
141429,0.0,0.0,2.0
14176,12.790000000000001,9.0,0.0
14184,131.56,143.92000000000002,23.0
14206,2.84,0.0,6.0
142140,0.0,0.0,3.0
142387,0.0,0.0,18.0
142450,0.0,0.0,47.0
14249,96.92,104.0,109.0
14265,7.870000000000001,4.25,7.0
142808,0.0,0.0,2.0
142875,0.0,0.0,1.0
143090,0.0,0.0,1.0
14311,251.77,263.0,3.0
143286,0.0,0.0,38.0
143294,7.0600000000000005,6.0,38.0
14338,1.12,0.0,0.0
143588,1.95,0.0,0.0
143642,0.5599999999999999,1.0,6.0
143758,1.02,1.0,0.0
143766,1.7000000000000002,0.0,18.0
14400,4.67,5.0,0.0
14443,49.97,63.0,0.0
144460,2.95,3.0,20.0
14451,2.49,0.0,0.0
144770,13.92,12.25,115.59
14478,8.86,4.0,0.0
144835,28.93,29.0,27.0
14486,0.92,0.0,0.0
145017,8.14,2.0,37.0
14516,18.230000000000004,24.0,1.0
145165,0.32,0.0,0.0
145238,0.0,0.0,4.0
145254,0.0,0.0,2.0
14532,0.08,0.0,0.0
145394,0.0,0.0,19.0
145572,3.4299999999999997,4.0,4.0
14559,0.41000000000000003,0.0,0.0
145661,0.0,0.0,2.0
145700,0.0,0.0,12.0
14575,9.49,9.0,4.0
145839,0.0,0.0,0.0
145841,0.0,0.0,4.0
145844,0.0,0.0,1.0
145845,0.0,0.0,1.0
145846,0.0,0.0,1.0
145848,0.0,0.0,2.0
145858,0.0,0.0,11.0
145939,0.0,0.0,2.0
146013,0.0,0.0,6.0
14621,54.330000000000005,70.92,18.0
146218,4.66,4.75,0.0
146285,3.55,1.0,5.0
14630,0.0,-0.42,0.0
14648,56.8,70.0,86.0
14656,0.34,0.0,0.0
146838,0.0,0.0,1.0
146919,0.0,0.0,4.0
146943,0.0,0.0,1.0
14702,9.55,5.0,2.0
147087,0.8800000000000001,-0.08,0.0
14710,1.56,0.0,0.0
147222,68.6,71.0,86.0
14737,49.699999999999996,47.0,161.0
14753,90.50999999999999,97.92,17.0
147575,2.14,2.0,4.0
147648,17.55,18.92,0.0
147664,5.29,0.92,0.0
147770,0.6599999999999999,1.0,0.0
147869,0.0,0.0,11.0
147982,0.0,0.0,1.0
148016,0.0,0.0,3.0
148040,0.0,0.0,7.0
14818,18.3,14.92,7.0
148210,0.0,0.0,2.0
14834,40.89,64.0,21.0
14835,0.0,0.0,1.0
148350,0.32,0.0,9.0
148482,9.55,10.0,11.0
148547,6.19,6.0,9.0
148555,12.180000000000001,12.0,73.0
148610,62.9,56.0,27.0
148717,0.0,0.0,1.0
148806,0.0,0.0,51.0
14885,2.89,4.0,0.0
149365,0.0,0.0,2.0
14940,5.109999999999999,4.0,2.0
149497,2.8100000000000005,2.0,6.0
149551,0.0,0.0,1.0
149675,0.32,0.0,1.0
149691,0.0,0.0,5.0
149853,0.0,0.0,9.0
149888,0.0,0.0,1.0
14990,10.91,9.0,8.0
149918,0.0,0.0,1.0
15008,296.00999999999993,326.09000000000003,900.0
150126,0.0,0.0,2.0
150150,0.89,1.0,13.0
150339,0.0,0.0,26.0
150355,1.6400000000000001,0.0,0.0
15040,7.38,3.0,10.0
150568,0.0,0.0,2.0
150649,7.3500000000000005,5.0,0.0
150665,0.0,0.0,2.0
150673,0.0,0.0,5.0
150711,0.0,0.0,1.0
150894,0.0,0.0,9.0
15091,28.46,36.0,5.0
150916,0.0,0.0,10.0
15105,73.99,75.84,0.0
151122,0.0,0.0,11.0
151181,0.0,0.0,2.0
15130,31.48,13.84,0.0
15148,5.15,3.0,2.0
15156,74.38,76.0,0.0
15164,42.44999999999999,20.92,0.0
151670,0.0,0.0,2.0
151769,4.32,5.0,12.0
151882,0.0,0.0,2.0
152110,0.0,0.0,39.0
152315,38.129999999999995,39.92,0.0
152340,0.0,0.0,1.0
15253,4.01,0.0,0.0
152579,0.0,0.0,2.0
152595,0.0,0.0,2.0
152609,0.24,0.0,12.0
15261,66.37,67.0,1.0
152668,0.0,0.0,4.0
15270,1460.0500000000002,1557.95,39.0
152714,0.0,0.0,4.0
152765,0.0,0.0,1.0
15288,943.38,1029.83,97.0
15296,0.41000000000000003,0.0,0.0
153001,0.0,0.0,3.0
